row,tr,tc,word_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8,byte9,byte10,byte11,byte12,byte13,byte14,byte15
594,18,18,0x987b727ca583c18181679085ea4df70a,-104,123,114,124,-91,-125,-63,-127,-127,103,-112,-123,-22,77,-9,10
595,18,19,0x700ce9f2310d2d709e1f41c2dac5b950,112,12,-23,-14,49,13,45,112,-98,31,65,-62,-38,-59,-71,80
596,18,20,0x352b5c63a8968a577c5bb2d6b493acf8,53,43,92,99,-88,-106,-118,87,124,91,-78,-42,-76,-109,-84,-8
597,18,21,0xb796fc1052325aa8bac363ad338ee50b,-73,-106,-4,16,82,50,90,-88,-70,-61,99,-83,51,-114,-27,11
598,18,22,0x55048016adbb1e9ec0bf56884f77791a,85,4,-128,22,-83,-69,30,-98,-64,-65,86,-120,79,119,121,26
599,18,23,0x1cbbfd501fde03728dc792dbc554eb10,28,-69,-3,80,31,-34,3,114,-115,-57,-110,-37,-59,84,-21,16
600,18,24,0x86c7386da11c6611e809f1f453995a24,-122,-57,56,109,-95,28,102,17,-24,9,-15,-12,83,-103,90,36
601,18,25,0xc54aee9bc6be7e49a8c23afddba511ef,-59,74,-18,-101,-58,-66,126,73,-88,-62,58,-3,-37,-91,17,-17
602,18,26,0xd5df04ab53563f7168bbca6cba160d07,-43,-33,4,-85,83,86,63,113,104,-69,-54,108,-70,22,13,7
603,18,27,0xa7b88fa925f93603ba674afddd979c9b,-89,-72,-113,-87,37,-7,54,3,-70,103,74,-3,-35,-105,-100,-101
604,18,28,0xfab20f330d31d2b18c8122ce420009ed,-6,-78,15,51,13,49,-46,-79,-116,-127,34,-50,66,0,9,-19
605,18,29,0x2f28616046c67546dfa9b68a75871112,47,40,97,96,70,-58,117,70,-33,-87,-74,-118,117,-121,17,18
606,18,30,0xaee11f6f2fa12da15af6800098e9777e,-82,-31,31,111,47,-95,45,-95,90,-10,-128,0,-104,-23,119,126
607,18,31,0x93a5b512679a0d496ae3c7540f302215,-109,-91,-75,18,103,-102,13,73,106,-29,-57,84,15,48,34,21
608,19,0,0x99e62b9ea742578b75867c0ad5e63eb7,-103,-26,43,-98,-89,66,87,-117,117,-122,124,10,-43,-26,62,-73
609,19,1,0xb16dcdd955da712d529fd60ba2a33d2b,-79,109,-51,-39,85,-38,113,45,82,-97,-42,11,-94,-93,61,43
610,19,2,0xeb7128b4564952252baf8c0f4ab1be4b,-21,113,40,-76,86,73,82,37,43,-81,-116,15,74,-79,-66,75
611,19,3,0xac257cf2da64ba332bb0a96b0116cdfa,-84,37,124,-14,-38,100,-70,51,43,-80,-87,107,1,22,-51,-6
612,19,4,0x9a44fac5fb9ac6e7d2d2ecad883056c7,-102,68,-6,-59,-5,-102,-58,-25,-46,-46,-20,-83,-120,48,86,-57
613,19,5,0xf901f42562b10d7188e0d0352f9b3d93,-7,1,-12,37,98,-79,13,113,-120,-32,-48,53,47,-101,61,-109
614,19,6,0x60bb174fcb10b8b15edea11a7ef473a8,96,-69,23,79,-53,16,-72,-79,94,-34,-95,26,126,-12,115,-88
615,19,7,0xbd6c316595c0e40ede7d7999b78ba406,-67,108,49,101,-107,-64,-28,14,-34,125,121,-103,-73,-117,-92,6
616,19,8,0xaeb35aa99bf840c0d7f07ab63b5118ae,-82,-77,90,-87,-101,-8,64,-64,-41,-16,122,-74,59,81,24,-82
617,19,9,0x6249f30ed14e40cf59ab2bef6af85462,98,73,-13,14,-47,78,64,-49,89,-85,43,-17,106,-8,84,98
618,19,10,0x79d22e4e34599a0138a6116b4da8cb50,121,-46,46,78,52,89,-102,1,56,-90,17,107,77,-88,-53,80
619,19,11,0xea8f933a73a5622c1861628491e2553d,-22,-113,-109,58,115,-91,98,44,24,97,98,-124,-111,-30,85,61
620,19,12,0x44b9fb6cbf8f66014315db09fed1737d,68,-71,-5,108,-65,-113,102,1,67,21,-37,9,-2,-47,115,125
621,19,13,0xe188ae809e702e29cdd3ad8a68324ac5,-31,-120,-82,-128,-98,112,46,41,-51,-45,-83,-118,104,50,74,-59
622,19,14,0xb761ee35a9652219a9ae5239c4b23160,-73,97,-18,53,-87,101,34,25,-87,-82,82,57,-60,-78,49,96
623,19,15,0x727ec947085671204101986b533af083,114,126,-55,71,8,86,113,32,65,1,-104,107,83,58,-16,-125
624,19,16,0x83fb78f9a81830a43a6188e3998e83e9,-125,-5,120,-7,-88,24,48,-92,58,97,-120,-29,-103,-114,-125,-23
625,19,17,0x62d761338c6d7310807cb8e4a4d1ae5b,98,-41,97,51,-116,109,115,16,-128,124,-72,-28,-92,-47,-82,91
626,19,18,0x550002f5bff20062e9b6c11a01a14d4c,85,0,2,-11,-65,-14,0,98,-23,-74,-63,26,1,-95,77,76
627,19,19,0xf4fa236085d1890ca2b09fb6df4ce873,-12,-6,35,96,-123,-47,-119,12,-94,-80,-97,-74,-33,76,-24,115
628,19,20,0x1861bb535b532d62d9c1dded04f593ba,24,97,-69,83,91,83,45,98,-39,-63,-35,-19,4,-11,-109,-70
629,19,21,0xf3772f682dde9ae08e2fa0e4c9df0010,-13,119,47,104,45,-34,-102,-32,-114,47,-96,-28,-55,-33,0,16
630,19,22,0xce0487e6fa779506c326a2bc5aa7efff,-50,4,-121,-26,-6,119,-107,6,-61,38,-94,-68,90,-89,-17,-1
631,19,23,0x6a44a86593e2cb0e19d999b1cc374284,106,68,-88,101,-109,-30,-53,14,25,-39,-103,-79,-52,55,66,-124
632,19,24,0xb7e2647af735d3ff6f7c45de85f32ad3,-73,-30,100,122,-9,53,-45,-1,111,124,69,-34,-123,-13,42,-45
633,19,25,0xcc1af47cce4cc5b15edd35d45a4c23ce,-52,26,-12,124,-50,76,-59,-79,94,-35,53,-44,90,76,35,-50
634,19,26,0x9392d9d9548e996001e1afbbaec37405,-109,-110,-39,-39,84,-114,-103,96,1,-31,-81,-69,-82,-61,116,5
635,19,27,0x8338699593a138f53ce158b36ac08882,-125,56,105,-107,-109,-95,56,-11,60,-31,88,-77,106,-64,-120,-126
636,19,28,0x390a3be1b8cfc61a607b68b66c9c17c8,57,10,59,-31,-72,-49,-58,26,96,123,104,-74,108,-100,23,-56
637,19,29,0x3f19584b48c5ab1c50de9f7f434b1008,63,25,88,75,72,-59,-85,28,80,-34,-97,127,67,75,16,8
638,19,30,0xd1dae136ef914c7dfd40247bd321b9d0,-47,-38,-31,54,-17,-111,76,125,-3,64,36,123,-45,33,-71,-48
639,19,31,0x67e69b433e62a657d97738871d078064,103,-26,-101,67,62,98,-90,87,-39,119,56,-121,29,7,-128,100
640,20,0,0x9e0cba9513a515aee7e884395d36987f,-98,12,-70,-107,19,-91,21,-82,-25,-24,-124,57,93,54,-104,127
641,20,1,0xfc64ca6331539f223f0d5a5890a82d6c,-4,100,-54,99,49,83,-97,34,63,13,90,88,-112,-88,45,108
642,20,2,0x8f5575214278489fc77524786e8de435,-113,85,117,33,66,120,72,-97,-57,117,36,120,110,-115,-28,53
643,20,3,0xe020a22b9eadf7d2571515b2df976eda,-32,32,-94,43,-98,-83,-9,-46,87,21,21,-78,-33,-105,110,-38
644,20,4,0xfed936eaa9397bc91ef515d53081e06d,-2,-39,54,-22,-87,57,123,-55,30,-11,21,-43,48,-127,-32,109
645,20,5,0x291c447f8a5963cbf9e155c4abf30940,41,28,68,127,-118,89,99,-53,-7,-31,85,-60,-85,-13,9,64
646,20,6,0x37b165231036f90c6c7cf0ca1f81dc2a,55,-79,101,35,16,54,-7,12,108,124,-16,-54,31,-127,-36,42
647,20,7,0xbdb8c2eb3c649f7016e4b9a4da4db134,-67,-72,-62,-21,60,100,-97,112,22,-28,-71,-92,-38,77,-79,52
648,20,8,0x41d5d4fe9f50d987cf328f9f1a60f81d,65,-43,-44,-2,-97,80,-39,-121,-49,50,-113,-97,26,96,-8,29
649,20,9,0xa9d67da054603ec4bae84749bd3728cf,-87,-42,125,-96,84,96,62,-60,-70,-24,71,73,-67,55,40,-49
650,20,10,0x8f5921d019305cc1b98d5fa1a59156e2,-113,89,33,-48,25,48,92,-63,-71,-115,95,-95,-91,-111,86,-30
651,20,11,0x9ca885e43a67e3906e4e8c7763af3545,-100,-88,-123,-28,58,103,-29,-112,110,78,-116,119,99,-81,53,69
652,20,12,0x6915ebe5ac5ee7f22dc52bcd8bffc220,105,21,-21,-27,-84,94,-25,-14,45,-59,43,-51,-117,-1,-62,32
653,20,13,0x7da4455f87a6afce7823c340bacc9285,125,-92,69,95,-121,-90,-81,-50,120,35,-61,64,-70,-52,-110,-123
654,20,14,0x6bf1e5bab64ac9fecfa5899f30a5c918,107,-15,-27,-70,-74,74,-55,-2,-49,-91,-119,-97,48,-91,-55,24
655,20,15,0x9d64aa86f92a058d87e03b65eb72f019,-99,100,-86,-122,-7,42,5,-115,-121,-32,59,101,-21,114,-16,25
656,20,16,0xcd3a0d5534c802006f2938c64d46a387,-51,58,13,85,52,-56,2,0,111,41,56,-58,77,70,-93,-121
657,20,17,0x61793a99a70a23cd7eef6d0cbd2386b3,97,121,58,-103,-89,10,35,-51,126,-17,109,12,-67,35,-122,-77
658,20,18,0x39acaefaa294b184fa84f9e3dfff80f8,57,-84,-82,-6,-94,-108,-79,-124,-6,-124,-7,-29,-33,-1,-128,-8
659,20,19,0x3f7ecbf77d2c370b681a7285042cef2e,63,126,-53,-9,125,44,55,11,104,26,114,-123,4,44,-17,46
660,20,20,0x7111ed7581e1f5c0e490beb67f9600cf,113,17,-19,117,-127,-31,-11,-64,-28,-112,-66,-74,127,-106,0,-49
661,20,21,0x73f9d1af4639e76ed997ca1750b926f6,115,-7,-47,-81,70,57,-25,110,-39,-105,-54,23,80,-71,38,-10
662,20,22,0x0cadfdace4ff486f7bbc373e72aafabd,12,-83,-3,-84,-28,-1,72,111,123,-68,55,62,114,-86,-6,-67
663,20,23,0xdccc69a1bf8085e3345ead1377a40116,-36,-52,105,-95,-65,-128,-123,-29,52,94,-83,19,119,-92,1,22
664,20,24,0x00de4843999ec022b5ef22b52c3ccc68,0,-34,72,67,-103,-98,-64,34,-75,-17,34,-75,44,60,-52,104
665,20,25,0xbf44a89575d95290a4dd4ea19bfc6861,-65,68,-88,-107,117,-39,82,-112,-92,-35,78,-95,-101,-4,104,97
666,20,26,0xca8b2179df48aa257304d0840c29dc61,-54,-117,33,121,-33,72,-86,37,115,4,-48,-124,12,41,-36,97
667,20,27,0x880fc30b76d08d5cc455cb09c9942d74,-120,15,-61,11,118,-48,-115,92,-60,85,-53,9,-55,-108,45,116
668,20,28,0x6a67d18ac1fa664f3ecad97a8c9411cf,106,103,-47,-118,-63,-6,102,79,62,-54,-39,122,-116,-108,17,-49
669,20,29,0xadaa20bc12a14090356db6686e274d88,-83,-86,32,-68,18,-95,64,-112,53,109,-74,104,110,39,77,-120
670,20,30,0x7c1509407f178e59f7b4e8f12f56585a,124,21,9,64,127,23,-114,89,-9,-76,-24,-15,47,86,88,90
671,20,31,0x52026c0831cff4bcabba691415d6e94f,82,2,108,8,49,-49,-12,-68,-85,-70,105,20,21,-42,-23,79
672,21,0,0x7dfaccc23db150713b1140af2aae2176,125,-6,-52,-62,61,-79,80,113,59,17,64,-81,42,-82,33,118
673,21,1,0x3b0ec7bd649492162598ab12586031c8,59,14,-57,-67,100,-108,-110,22,37,-104,-85,18,88,96,49,-56
674,21,2,0x64522f7b1f6a1e5954eb52b6c34394c9,100,82,47,123,31,106,30,89,84,-21,82,-74,-61,67,-108,-55
675,21,3,0x89449596d6bf047f35259321ebe5a53d,-119,68,-107,-106,-42,-65,4,127,53,37,-109,33,-21,-27,-91,61
676,21,4,0x9f4ea2a7b2aed2041e2592562957aeac,-97,78,-94,-89,-78,-82,-46,4,30,37,-110,86,41,87,-82,-84
677,21,5,0xeb414f395db9338b6e885201c51d8c20,-21,65,79,57,93,-71,51,-117,110,-120,82,1,-59,29,-116,32
678,21,6,0x16ec4f175666c035b327f234715e6792,22,-20,79,23,86,102,-64,53,-77,39,-14,52,113,94,103,-110
679,21,7,0x8b03632f66416743c8fc3f11ae7a80f8,-117,3,99,47,102,65,103,67,-56,-4,63,17,-82,122,-128,-8
680,21,8,0x6e6abec2912acbd5494526684fd1c103,110,106,-66,-62,-111,42,-53,-43,73,69,38,104,79,-47,-63,3
681,21,9,0xa6111ee85e660a4eb59f2855fcb6f84e,-90,17,30,-24,94,102,10,78,-75,-97,40,85,-4,-74,-8,78
682,21,10,0x9f718cba2972fbefd4fa3189485b49ac,-97,113,-116,-70,41,114,-5,-17,-44,-6,49,-119,72,91,73,-84
683,21,11,0x20838d3d3ebc6c2dafe1f36e0f73c35a,32,-125,-115,61,62,-68,108,45,-81,-31,-13,110,15,115,-61,90
684,21,12,0xbd355b595518474ea0c6fbacac2773cf,-67,53,91,89,85,24,71,78,-96,-58,-5,-84,-84,39,115,-49
685,21,13,0xbda1314f9e99333a1b4eccb30f9ffc39,-67,-95,49,79,-98,-103,51,58,27,78,-52,-77,15,-97,-4,57
686,21,14,0x64b72546705a954749fa0306d86a01ad,100,-73,37,70,112,90,-107,71,73,-6,3,6,-40,106,1,-83
687,21,15,0x84fea809cb1aa0a0138510a770598cda,-124,-2,-88,9,-53,26,-96,-96,19,-123,16,-89,112,89,-116,-38
688,21,16,0x578b422cc4c84c9fabc07af44c8daeb9,87,-117,66,44,-60,-56,76,-97,-85,-64,122,-12,76,-115,-82,-71
689,21,17,0xfbfac7b09ffb2ecadb6b6442f875c727,-5,-6,-57,-80,-97,-5,46,-54,-37,107,100,66,-8,117,-57,39
690,21,18,0x46d4a53a4dbd0195b324659086bbbbbb,70,-44,-91,58,77,-67,1,-107,-77,36,101,-112,-122,-69,-69,-69
691,21,19,0x5812d74c21982b02f9d6adc851e0c116,88,18,-41,76,33,-104,43,2,-7,-42,-83,-56,81,-32,-63,22
692,21,20,0xd25c30c7ab621e6e30e99130b4993135,-46,92,48,-57,-85,98,30,110,48,-23,-111,48,-76,-103,49,53
693,21,21,0xcf67e5cb358d47373446e42c61675ca4,-49,103,-27,-53,53,-115,71,55,52,70,-28,44,97,103,92,-92
694,21,22,0x2ff32fb38b4784260775615ab674e8a4,47,-13,47,-77,-117,71,-124,38,7,117,97,90,-74,116,-24,-92
695,21,23,0x996f563bced245280671e137f0b93bfc,-103,111,86,59,-50,-46,69,40,6,113,-31,55,-16,-71,59,-4
696,21,24,0x117d3e66381b89176c25e317f6369c80,17,125,62,102,56,27,-119,23,108,37,-29,23,-10,54,-100,-128
697,21,25,0x58b2316d74504a6c34aba8e956a1072d,88,-78,49,109,116,80,74,108,52,-85,-88,-23,86,-95,7,45
698,21,26,0xbc5f48773417dfad00b99ab514dcb109,-68,95,72,119,52,23,-33,-83,0,-71,-102,-75,20,-36,-79,9
699,21,27,0xfef7d2e319436a0f987dd9d544cebf47,-2,-9,-46,-29,25,67,106,15,-104,125,-39,-43,68,-50,-65,71
700,21,28,0x5e2d4d6ef9142d8ef6cff259724b7541,94,45,77,110,-7,20,45,-114,-10,-49,-14,89,114,75,117,65
701,21,29,0x5464fedb7fe47ac864e1406bcfa50cb9,84,100,-2,-37,127,-28,122,-56,100,-31,64,107,-49,-91,12,-71
702,21,30,0x10c6241b3f667fc2ab8458f20bbadfab,16,-58,36,27,63,102,127,-62,-85,-124,88,-14,11,-70,-33,-85
703,21,31,0xbe547bd8ab3b4cee4a06ae6f5ff7b24c,-66,84,123,-40,-85,59,76,-18,74,6,-82,111,95,-9,-78,76
704,22,0,0x26b3fe051567a3b261054f4b2c4e757c,38,-77,-2,5,21,103,-93,-78,97,5,79,75,44,78,117,124
705,22,1,0x689427aee6c7b0cefc6b2dfef4f4ae05,104,-108,39,-82,-26,-57,-80,-50,-4,107,45,-2,-12,-12,-82,5
706,22,2,0xea3a01f16df4828451e3c2f8c8a77c36,-22,58,1,-15,109,-12,-126,-124,81,-29,-62,-8,-56,-89,124,54
707,22,3,0x318bc94c0a9655504ddb98cfb0fae539,49,-117,-55,76,10,-106,85,80,77,-37,-104,-49,-80,-6,-27,57
708,22,4,0x8e45fd7b249d8716e4071eae84557d02,-114,69,-3,123,36,-99,-121,22,-28,7,30,-82,-124,85,125,2
709,22,5,0x553a99baf39b0119019e4c5296e54a9a,85,58,-103,-70,-13,-101,1,25,1,-98,76,82,-106,-27,74,-102
710,22,6,0x9fe09efa3d11dbf9d350752614fddeaf,-97,-32,-98,-6,61,17,-37,-7,-45,80,117,38,20,-3,-34,-81
711,22,7,0xd0e7aae8bef1ce3e9c60a199daada508,-48,-25,-86,-24,-66,-15,-50,62,-100,96,-95,-103,-38,-83,-91,8
712,22,8,0x67b5f414a3c9f1c8766d1a2f0be55280,103,-75,-12,20,-93,-55,-15,-56,118,109,26,47,11,-27,82,-128
713,22,9,0x92677aed29cb4873833a721b60de68e5,-110,103,122,-19,41,-53,72,115,-125,58,114,27,96,-34,104,-27
714,22,10,0x6a2b5e7e233264fa49007292f419901a,106,43,94,126,35,50,100,-6,73,0,114,-110,-12,25,-112,26
715,22,11,0x3b5b5f9c49dfb35aa65349be5e68b5d5,59,91,95,-100,73,-33,-77,90,-90,83,73,-66,94,104,-75,-43
716,22,12,0x93fb46860b9f83d3ebfd4965b12c8247,-109,-5,70,-122,11,-97,-125,-45,-21,-3,73,101,-79,44,-126,71
717,22,13,0xfb8937f73c5680140f5f8d8abfb64c87,-5,-119,55,-9,60,86,-128,20,15,95,-115,-118,-65,-74,76,-121
718,22,14,0x8267bae9b8479403f85ecc7c9db2e52e,-126,103,-70,-23,-72,71,-108,3,-8,94,-52,124,-99,-78,-27,46
719,22,15,0x0e2496c767011650cec9ec29c9c99abd,14,36,-106,-57,103,1,22,80,-50,-55,-20,41,-55,-55,-102,-67
720,22,16,0x906f32dcc79b2ae05eaa69cb08e6bfde,-112,111,50,-36,-57,-101,42,-32,94,-86,105,-53,8,-26,-65,-34
721,22,17,0xaa06ecbfeded774c109c80cccc7154fe,-86,6,-20,-65,-19,-19,119,76,16,-100,-128,-52,-52,113,84,-2
722,22,18,0x7cc91164c0bf1c4414e731cff5262a46,124,-55,17,100,-64,-65,28,68,20,-25,49,-49,-11,38,42,70
723,22,19,0x48303af57b905a885d604614cfe354c2,72,48,58,-11,123,-112,90,-120,93,96,70,20,-49,-29,84,-62
724,22,20,0xcb65c04768f9e56b4bef9359362062ea,-53,101,-64,71,104,-7,-27,107,75,-17,-109,89,54,32,98,-22
725,22,21,0xa00a72a39224bd223885f4099433a702,-96,10,114,-93,-110,36,-67,34,56,-123,-12,9,-108,51,-89,2
726,22,22,0x57c6694c0f40957c89446e6147f60500,87,-58,105,76,15,64,-107,124,-119,68,110,97,71,-10,5,0
727,22,23,0xc9468368e6f12013b82a4c535e8e066d,-55,70,-125,104,-26,-15,32,19,-72,42,76,83,94,-114,6,109
728,22,24,0x9c82a482846c8b7e44dee5a395a4f5bb,-100,-126,-92,-126,-124,108,-117,126,68,-34,-27,-93,-107,-92,-11,-69
729,22,25,0x4f4fb18b829cd1cbc4346833452522bb,79,79,-79,-117,-126,-100,-47,-53,-60,52,104,51,69,37,34,-69
730,22,26,0xa9a0b9c5948fa3e8e791783d076d60ee,-87,-96,-71,-59,-108,-113,-93,-24,-25,-111,120,61,7,109,96,-18
731,22,27,0x2eacc9f3c4b302e50215b5ee212873d1,46,-84,-55,-13,-60,-77,2,-27,2,21,-75,-18,33,40,115,-47
732,22,28,0xe4bd2cca2f8097165aed3091ef21be5d,-28,-67,44,-54,47,-128,-105,22,90,-19,48,-111,-17,33,-66,93
733,22,29,0x0ad435ce65199debb7c582b03d4f92c2,10,-44,53,-50,101,25,-99,-21,-73,-59,-126,-80,61,79,-110,-62
734,22,30,0xee1ebe5692afac4878e2010cc880dd51,-18,30,-66,86,-110,-81,-84,72,120,-30,1,12,-56,-128,-35,81
735,22,31,0x12361d2a130002641cb55c1162c52ed1,18,54,29,42,19,0,2,100,28,-75,92,17,98,-59,46,-47
736,23,0,0x893bed3c8bcbad4f49c54cec551b2f6f,-119,59,-19,60,-117,-53,-83,79,73,-59,76,-20,85,27,47,111
737,23,1,0x7a2150fbb0175d12bcaf44e45a9006ea,122,33,80,-5,-80,23,93,18,-68,-81,68,-28,90,-112,6,-22
738,23,2,0xa1df99b0abe6214d402f226cfe8a48a9,-95,-33,-103,-80,-85,-26,33,77,64,47,34,108,-2,-118,72,-87
739,23,3,0x60f0b362c22c5f5c273298d2b5d1a4e5,96,-16,-77,98,-62,44,95,92,39,50,-104,-46,-75,-47,-92,-27
740,23,4,0xdc6001e410a8577e803c765d521d08ef,-36,96,1,-28,16,-88,87,126,-128,60,118,93,82,29,8,-17
741,23,5,0x82d3a76865c952dacaeec81d3713c914,-126,-45,-89,104,101,-55,82,-38,-54,-18,-56,29,55,19,-55,20
742,23,6,0x71ff219c67aa16286d6b456ea8d1104e,113,-1,33,-100,103,-86,22,40,109,107,69,110,-88,-47,16,78
743,23,7,0x35ff2acceb0d6a173cab72f10780b41b,53,-1,42,-52,-21,13,106,23,60,-85,114,-15,7,-128,-76,27
744,23,8,0x5bf853110370297f87eb49137edf85b1,91,-8,83,17,3,112,41,127,-121,-21,73,19,126,-33,-123,-79
745,23,9,0xa54037b5edf99d3a5b24caa0201a1d9a,-91,64,55,-75,-19,-7,-99,58,91,36,-54,-96,32,26,29,-102
746,23,10,0xb1998188c8818550dab20e2b6cde179d,-79,-103,-127,-120,-56,-127,-123,80,-38,-78,14,43,108,-34,23,-99
747,23,11,0xb86ab156220b6c6e19e045c017c9be0a,-72,106,-79,86,34,11,108,110,25,-32,69,-64,23,-55,-66,10
748,23,12,0x3b4aa82a1fd7983f604b10b5ecefeb48,59,74,-88,42,31,-41,-104,63,96,75,16,-75,-20,-17,-21,72
749,23,13,0x8d671afcb9e55903ac61c86c211b4717,-115,103,26,-4,-71,-27,89,3,-84,97,-56,108,33,27,71,23
750,23,14,0xa6b2b2b06ec2d140bd86f10f5f2f82a8,-90,-78,-78,-80,110,-62,-47,64,-67,-122,-15,15,95,47,-126,-88
751,23,15,0x24b24ab6b4b83c93a188a2e1e19deeb8,36,-78,74,-74,-76,-72,60,-109,-95,-120,-94,-31,-31,-99,-18,-72
752,23,16,0xeb69fbc4afc3ba21fb6922abefd4f353,-21,105,-5,-60,-81,-61,-70,33,-5,105,34,-85,-17,-44,-13,83
753,23,17,0xe5478d0a0a88e499962da6f0b2c2137d,-27,71,-115,10,10,-120,-28,-103,-106,45,-90,-16,-78,-62,19,125
754,23,18,0xdbde2125fdec2f3e1f228a4e2d93fc44,-37,-34,33,37,-3,-20,47,62,31,34,-118,78,45,-109,-4,68
755,23,19,0x1853ea8a928eb7349c31310186af9bc8,24,83,-22,-118,-110,-114,-73,52,-100,49,49,1,-122,-81,-101,-56
756,23,20,0xed50daf54ac887b5c6c40031944fcfee,-19,80,-38,-11,74,-56,-121,-75,-58,-60,0,49,-108,79,-49,-18
757,23,21,0x7e2f7b1df6494e167ca0fe9582680af5,126,47,123,29,-10,73,78,22,124,-96,-2,-107,-126,104,10,-11
758,23,22,0xa61bf7c590dec7bd201aa8a046249d22,-90,27,-9,-59,-112,-34,-57,-67,32,26,-88,-96,70,36,-99,34
759,23,23,0x976d046030fa2bdc72a6009fea3f76a0,-105,109,4,96,48,-6,43,-36,114,-90,0,-97,-22,63,118,-96
760,23,24,0x50afd6362d5521f5eddf86f7b94935b6,80,-81,-42,54,45,85,33,-11,-19,-33,-122,-9,-71,73,53,-74
761,23,25,0x5c054f7558a60c360f60b2062072de8f,92,5,79,117,88,-90,12,54,15,96,-78,6,32,114,-34,-113
762,23,26,0xd1dfe24e404164c56a1ed80b256f55fc,-47,-33,-30,78,64,65,100,-59,106,30,-40,11,37,111,85,-4
763,23,27,0x60e7de12bfdb8bb44ad5952bab5d7de8,96,-25,-34,18,-65,-37,-117,-76,74,-43,-107,43,-85,93,125,-24
764,23,28,0xcf7aeadd35a0222638870f61d37b6961,-49,122,-22,-35,53,-96,34,38,56,-121,15,97,-45,123,105,97
765,23,29,0xa9820bbc9dcbec1e07a3c05b91b223c8,-87,-126,11,-68,-99,-53,-20,30,7,-93,-64,91,-111,-78,35,-56
766,23,30,0x75516481d626a179be016fcdc7dadddb,117,81,100,-127,-42,38,-95,121,-66,1,111,-51,-57,-38,-35,-37
767,23,31,0xb603a773d17b6a948b22c8708999b256,-74,3,-89,115,-47,123,106,-108,-117,34,-56,112,-119,-103,-78,86
768,24,0,0x9793354590de0826e454d4709417ee2d,-105,-109,53,69,-112,-34,8,38,-28,84,-44,112,-108,23,-18,45
769,24,1,0x6ae1a46bb9aefda75f90568a855fa03d,106,-31,-92,107,-71,-82,-3,-89,95,-112,86,-118,-123,95,-96,61
770,24,2,0x0a14a3e95c14a6e2a0a31d43e5c0a453,10,20,-93,-23,92,20,-90,-30,-96,-93,29,67,-27,-64,-92,83
771,24,3,0x9e6dc7ef877b95b94d24084082645557,-98,109,-57,-17,-121,123,-107,-71,77,36,8,64,-126,100,85,87
772,24,4,0x99426c608872ffba046656e0a2530cf1,-103,66,108,96,-120,114,-1,-70,4,102,86,-32,-94,83,12,-15
773,24,5,0x89d6fdaacb0ea935e14349c8c0748cf6,-119,-42,-3,-86,-53,14,-87,53,-31,67,73,-56,-64,116,-116,-10
774,24,6,0x2fbaa4c972a43e8f21ea2edcce4cc73f,47,-70,-92,-55,114,-92,62,-113,33,-22,46,-36,-50,76,-57,63
775,24,7,0x61e679939632d084507747d0de8d43e7,97,-26,121,-109,-106,50,-48,-124,80,119,71,-48,-34,-115,67,-25
776,24,8,0x7c75b6d8e4604e19ab038e31d90338b6,124,117,-74,-40,-28,96,78,25,-85,3,-114,49,-39,3,56,-74
777,24,9,0x1808f947e35baea977c8d5ec76d5bc74,24,8,-7,71,-29,91,-82,-87,119,-56,-43,-20,118,-43,-68,116
778,24,10,0x33cfe347da7449604622f3c270bdcca2,51,-49,-29,71,-38,116,73,96,70,34,-13,-62,112,-67,-52,-94
779,24,11,0x5feb35c3947a4bbdd2c199c904cf9351,95,-21,53,-61,-108,122,75,-67,-46,-63,-103,-55,4,-49,-109,81
780,24,12,0x05047f03e0a182514f944e5cad53ab8f,5,4,127,3,-32,-95,-126,81,79,-108,78,92,-83,83,-85,-113
781,24,13,0xce45a0066f5384ac4b5e44fe8fd8b08d,-50,69,-96,6,111,83,-124,-84,75,94,68,-2,-113,-40,-80,-115
782,24,14,0xb14c17ab72805a0c78227ece0096e42b,-79,76,23,-85,114,-128,90,12,120,34,126,-50,0,-106,-28,43
783,24,15,0xae8297cc9c1ce761749c08c59eaf5cc1,-82,-126,-105,-52,-100,28,-25,97,116,-100,8,-59,-98,-81,92,-63
784,24,16,0xd6fdb842ebc418c1f080c1f373d86677,-42,-3,-72,66,-21,-60,24,-63,-16,-128,-63,-13,115,-40,102,119
785,24,17,0x26668fda6e7858fae5c8bcf52413e7eb,38,102,-113,-38,110,120,88,-6,-27,-56,-68,-11,36,19,-25,-21
786,24,18,0x6565002c04976634d3269cbd2f555b67,101,101,0,44,4,-105,102,52,-45,38,-100,-67,47,85,91,103
787,24,19,0xd1f5dba0700d389cbfc4632380be8cbf,-47,-11,-37,-96,112,13,56,-100,-65,-60,99,35,-128,-66,-116,-65
788,24,20,0xc83dbacee1f1404b328c16b45e47b53f,-56,61,-70,-50,-31,-15,64,75,50,-116,22,-76,94,71,-75,63
789,24,21,0x011e0420fa46fff999e007b7c2508a64,1,30,4,32,-6,70,-1,-7,-103,-32,7,-73,-62,80,-118,100
790,24,22,0x3ae4276c30136739edea5e66d2effd57,58,-28,39,108,48,19,103,57,-19,-22,94,102,-46,-17,-3,87
791,24,23,0x29fdee59d50578b75dfe1351bde6a0cc,41,-3,-18,89,-43,5,120,-73,93,-2,19,81,-67,-26,-96,-52
